2022-02-22 21:49:41+00:00,"RT @FranciaMarquezM: Dignificar la política de la mano de nuestros jóvenes será o no será! 
#HastaQueLaDignidadSeHagaCostumbre https://t.co…"
2022-02-22 21:49:19+00:00,"RT @FranciaMarquezM: #HastaQueLaDignidadSeHagaCostumbre

VALLE DEL CAUCA | Este es nuestro recorrido por 🚩Tulua, 🚩Buga y 🚩Palmira. 

Acompá…"
2022-02-22 21:49:09+00:00,"RT @YeiMosquera: La única pre-candidata presidencial que ha defendido sin titubeos, temas como: el aborto, la eutanasia, la regulación de l…"
2022-02-22 21:48:52+00:00,"RT @YeiMosquera: La única pre-candidata presidencial que ha defendido sin titubeos, temas como: el aborto, la eutanasia, la regulación de l…"
2022-02-22 21:48:50+00:00,RT @ecoaneko: 🚨URGENTE🚨 María Fernanda Cabal y José Félix Lafaurie quieren quedarse con las circunscripciones afro a través de Miguel Polo…
2022-02-22 21:48:39+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:48:06+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:47:56+00:00,@OnLuisitoh @fabiorp803 @Col_Informa @causajustaco @FranciaMarquezM @Coordinadora8m @AgenciaCyGenero @IgualdadPJF… https://t.co/KwV6eO8ZsW
2022-02-22 21:47:52+00:00,"RT @BandalosSC: “Una mujer sola en la política la cambia la política. Muchas mujeres juntas cambian la política.”

. ⁦@ClaraLopezObre⁩ en #…"
2022-02-22 21:47:16+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:47:11+00:00,"RT @FranciaMarquezM: ¡CAMBIA LA HISTORIA DE LAS MUJERES EN COLOMBIA! 💜💚 La maternidad ya no será una imposición, sino una decisión libre y…"
2022-02-22 21:46:03+00:00,"RT @shamyrcr: Aquí a la gente como @FranciaMarquezM la mantienen corriendo riesgo, retar y hablar contra las elites hace que siempre esté a…"
2022-02-22 21:45:44+00:00,"RT @YeiMosquera: La única pre-candidata presidencial que ha defendido sin titubeos, temas como: el aborto, la eutanasia, la regulación de l…"
2022-02-22 21:45:07+00:00,"“Una mujer sola en la política la cambia la política. Muchas mujeres juntas cambian la política.”

. ⁦… https://t.co/2FbLHtrf1x"
2022-02-22 21:44:50+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:43:43+00:00,"RT @FranciaMarquezM: Dignificar la política de la mano de nuestros jóvenes será o no será! 
#HastaQueLaDignidadSeHagaCostumbre https://t.co…"
2022-02-22 21:43:29+00:00,@FranciaMarquezM te hablan títere... https://t.co/NgHVMcuVKo
2022-02-22 21:41:34+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:41:03+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:40:38+00:00,"RT @YeiMosquera: La única pre-candidata presidencial que ha defendido sin titubeos, temas como: el aborto, la eutanasia, la regulación de l…"
2022-02-22 21:40:28+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:40:21+00:00,@FerSuarezMD @nnguerrero @FranciaMarquezM @WRadioColombia La candidata está siendo realista señor. De las mujeres q… https://t.co/ZG8lgnEKbG
2022-02-22 21:40:20+00:00,@nnguerrero @FranciaMarquezM @WRadioColombia ¿Adivinen a quién le quedan menos de 24 semanas en la presidencia?
2022-02-22 21:39:45+00:00,RT @MayraPRestrepo: @Citytv @GustavoBolivar @alejarojas_g @NoticiasCaracol @FranciaMarquezM @Citytv Los estudiantes del colegio ciudadela C…
2022-02-22 21:39:20+00:00,"RT @FranciaMarquezM: ¡Estamos haciendo historia! La despenalización del aborto es una victoria para todas las mujeres y personas gestantes,…"
2022-02-22 21:39:07+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:39:06+00:00,"RT @FranciaMarquezM: ¡CAMBIA LA HISTORIA DE LAS MUJERES EN COLOMBIA! 💜💚 La maternidad ya no será una imposición, sino una decisión libre y…"
2022-02-22 21:38:58+00:00,"RT @FranciaMarquezM: Es hipócrita que un personaje como NH Martínez pose en sus columnas como un defensor de la democracia, cuando es un re…"
2022-02-22 21:38:55+00:00,"RT @YeiMosquera: La única pre-candidata presidencial que ha defendido sin titubeos, temas como: el aborto, la eutanasia, la regulación de l…"
2022-02-22 21:38:51+00:00,@West01Santiago @FranciaMarquezM siempre pero SIEMPRE está haciendo make jeta
2022-02-22 21:38:23+00:00,"RT @WomanDelCalao: Bueno, el aborto despenalizado, check! Ahora lo que sigue es votar por @FranciaMarquezM ! 🤘🏽"
2022-02-22 21:37:24+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:36:51+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:36:40+00:00,"RT @FranciaMarquezM: ¡CAMBIA LA HISTORIA DE LAS MUJERES EN COLOMBIA! 💜💚 La maternidad ya no será una imposición, sino una decisión libre y…"
2022-02-22 21:36:07+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:35:51+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:35:30+00:00,"RT @FranciaMarquezM: Dignificar la política de la mano de nuestros jóvenes será o no será! 
#HastaQueLaDignidadSeHagaCostumbre https://t.co…"
2022-02-22 21:34:52+00:00,@FranciaMarquezM Marimba a la lata 🎶🎶
2022-02-22 21:34:44+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:34:42+00:00,RT @glarove64: Y ahora que dirá la lumbrera de @FranciaMarquezM en qué mes pueden los hombres abortar?
2022-02-22 21:34:40+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:34:33+00:00,@AlexisMussen @FonsyHurtado @piedadcordoba Mirada de recelo y desconfianza a corruptos del cartel secta narco para-… https://t.co/mJ9IHaL65o
2022-02-22 21:34:09+00:00,"RT @FranciaMarquezM: Dignificar la política de la mano de nuestros jóvenes será o no será! 
#HastaQueLaDignidadSeHagaCostumbre https://t.co…"
2022-02-22 21:34:08+00:00,"RT @FranciaMarquezM: Dignificar la política de la mano de nuestros jóvenes será o no será! 
#HastaQueLaDignidadSeHagaCostumbre https://t.co…"
2022-02-22 21:34:05+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:33:00+00:00,"RT @FranciaMarquezM: Dignificar la política de la mano de nuestros jóvenes será o no será! 
#HastaQueLaDignidadSeHagaCostumbre https://t.co…"
2022-02-22 21:32:45+00:00,RT @glarove64: Y ahora que dirá la lumbrera de @FranciaMarquezM en qué mes pueden los hombres abortar?
2022-02-22 21:32:36+00:00,@FranciaMarquezM El piano del pacífico…
2022-02-22 21:32:26+00:00,"RT @YeiMosquera: La única pre-candidata presidencial que ha defendido sin titubeos, temas como: el aborto, la eutanasia, la regulación de l…"
2022-02-22 21:32:25+00:00,@Arquiman2 Que habló del aborto masculino @FranciaMarquezM
2022-02-22 21:32:24+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 21:31:27+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:31:18+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:31:17+00:00,RT @glarove64: Y ahora que dirá la lumbrera de @FranciaMarquezM en qué mes pueden los hombres abortar?
2022-02-22 21:31:17+00:00,"RT @FranciaMarquezM: ¡CAMBIA LA HISTORIA DE LAS MUJERES EN COLOMBIA! 💜💚 La maternidad ya no será una imposición, sino una decisión libre y…"
2022-02-22 21:30:47+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 21:30:02+00:00,"RT @FranciaMarquezM: Hoy en #Tuluá la juventud está dispuesta a parir un cambio. Hoy nuestra apuesta es por la vida, es garantizar la paz e…"
